num_cores,core_freq,gpu_freq,emc_freq,cache_pressure,swappiness,dirty_ratio,dirty_bg_ratio,drop_caches,policy,sched_rt_runtime,sched_child_runs_first,memory_growth,inference_time,total_energy_consumption,L1-dcache-load-misses,L1-dcache-loads,L1-dcache-stores,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,context-switches,cycles,instructions,irq_handler_entry,irq_handler_exit,softirq_entry,softirq_exit,softirq_raise,major-faults,migrations,sys_enter,sys_exit,sched_boost_cpu,sched_boost_task,sched_migrate_task,sched_process_exec,sched_process_exit,sched_process_fork,sched_process_free,sched_process_wait,sched_stat_runtime,sched_wakeup,sched_wakeup_new,sched_waking
3.0,1881600,930750000,1331200000,100,10,10,5,3,0,950000,1,0.9,26.5138838291,431194,317687872,2824873951,2838702406,41511281,1780689113,42348954,307272115,2792310408,11039,13364587544,7070091926,5744,5744,7991,7991,8243,58,2015,59688,59042,1768,12694,1767,637,647,646,101,635,10883506080,9325,646,9325
2.0,1574400,1134750000,1062400000,100,100,80,50,0,1,950000,0,0.5,38.6128902435,383777,448476746,3043634160,3065162966,52020007,1775545983,52657938,443215344,3031806311,17778,18042351928,7294055804,13666,13666,12825,12825,13207,5,2426,77816,76876,2343,12091,2505,931,941,940,149,929,19562125344,18430,940,18430
2.0,1881600,930750000,1600000000,0,60,80,5,0,1,500000,1,0.9,38.0679483414,490180,450457460,3258310569,3268080412,50880758,1760752025,50613385,452926192,3280750803,14696,26166180630,7714906905,11511,11511,12666,12666,13044,9,2379,77676,76748,2260,15835,2586,919,929,928,180,917,19225586048,13495,928,13495
2.0,652800,1032750000,800000000,0,100,10,5,3,0,500000,0,0.5,35.7998611927,380861,439777375,2969207646,2982977782,51288353,1592542220,51416749,433837604,2981561124,18002,44054724872,6878736515,15750,15750,14517,14517,14870,11,1746,74064,73196,1972,11278,2383,859,869,868,158,857,25825824864,16551,868,16551
3.0,1267200,624750000,1062400000,0,100,10,5,3,1,500000,0,-1.0,33.6254632473,359455,411054103,2947091012,2882695168,50296965,1535920653,50848728,419667525,2929257772,16285,38586369668,6660570630,16654,16654,13011,13011,13324,34,1522,68936,68116,1889,7843,2175,811,821,820,109,809,22669859840,18089,820,18089
1.0,1267200,930750000,1331200000,100,100,10,5,3,0,950000,0,-1.0,24.5148384571,416393,288230279,2179940883,2136603488,40511660,1213266282,40449384,292850245,2140641597,10812,11078764646,5156625551,7467,7467,6441,6441,6636,35,1419,55303,54699,1414,5492,1571,595,605,604,78,593,9465981344,10796,604,10796
3.0,960000,726750000,1331200000,0,100,80,50,3,0,500000,1,-1.0,41.4833390713,343687,424722214,2934842012,2926174276,52342650,1463067379,51851321,434503419,2944992193,19514,41880106331,6591560318,13041,13041,15904,15904,16263,8,0,73324,72486,4001,12933,0,829,839,838,9,827,22884930688,16945,838,16945
2.0,1881600,1236750000,800000000,100,60,10,5,3,1,500000,0,0.9,32.7869052887,452842,396782064,2950153996,2941765206,53256297,1652690342,52901379,392336475,2928720279,7469,41779310975,6908434015,8303,8303,15568,15568,15856,0,1489,70635,69839,1945,14937,2409,787,797,796,184,785,26801645952,7216,796,7216
4.0,1881600,930750000,800000000,0,10,80,5,3,1,500000,0,0.9,31.6272628307,374548,357529946,3050185167,3063151048,44170640,1954837182,43281600,345214360,3064640265,10983,18221705201,7838368262,6299,6299,8720,8720,9019,107,2120,67963,67191,2051,12785,2239,763,773,772,129,761,11093809408,9442,772,9442
2.0,806400,828750000,1600000000,0,60,80,50,3,0,500000,0,0.9,34.1693561077,391440,377607865,3112573940,3094999231,46466431,2003029099,47102973,388573428,3142402542,12833,19210853616,7904716987,7699,7699,10932,10932,11219,15,2533,72277,71445,2310,14488,2516,823,833,832,156,821,15811361280,10675,832,10675
3.0,499200,1236750000,665600000,0,10,10,5,0,0,500000,1,0.9,37.5977861881,399820,464829814,3291343187,3299035869,54255757,1827443325,54073486,472139935,3349322482,19484,50459773663,7732632935,19294,19294,19218,19218,19588,40,2244,77787,76871,2707,19103,2918,907,917,916,206,905,32603325760,19491,916,19491
1.0,1113600,1134750000,665600000,500,60,10,5,3,1,950000,0,0.5,26.399504661599998,367208,293786645,2333168265,2309951493,39929903,1370749288,40058225,292231219,2312317089,8361,13061077163,5616229484,4932,4932,5904,5904,6120,0,1335,56665,56025,1177,5542,1532,631,641,640,71,629,9030144672,7199,640,7199
4.0,960000,1032750000,1062400000,500,60,10,5,3,1,500000,1,-1.0,25.9153718948,405255,303031562,2459976652,2389237535,40208732,1380690656,40011762,317571313,2467288987,6828,24252785044,5843652132,6200,6200,8453,8453,8653,2,1701,57307,56679,1448,10482,1886,619,629,628,114,617,13472430752,7358,628,7358
2.0,1574400,930750000,800000000,0,100,80,50,0,0,950000,1,0.9,23.222145557399998,413164,295771272,2219514054,2239363143,39210601,1141349487,38844193,291555981,2189065712,9488,25363462438,4942271338,7076,7076,7173,7173,7367,40,1063,51759,51191,1133,5175,1376,559,569,568,75,557,12925548960,7894,568,7894
2.0,1574400,1236750000,1600000000,100,10,80,50,0,0,500000,0,0.5,40.1668052673,304703,320102712,2513462765,2476117533,46181740,1207779450,46682124,322047497,2485423761,24744,32099584413,5411138673,13140,13140,13101,13101,13392,3,0,71517,70949,3685,13248,0,559,569,568,7,557,18914053344,16473,568,16473
2.0,1113600,1300500000,800000000,100,10,10,5,3,0,500000,1,0.9,25.4568583965,362380,332431572,2649307690,2680521278,42986075,1364446564,43414224,332409380,2667981220,11160,39824940558,5960755686,11540,11540,11993,11993,12217,5,1349,56148,55532,1723,11437,1862,607,617,616,125,605,21449058208,11817,616,11817
4.0,1728000,1236750000,665600000,500,60,80,50,3,0,950000,1,0.5,31.073941707600003,388645,373775173,2670393521,2738556848,49696327,1473592373,49708764,371206599,2736279530,15854,34352630008,6375153835,13903,13903,13057,13057,13397,72,1471,66116,65362,1836,7533,2463,745,755,754,113,743,22337969472,15015,754,15015
3.0,1267200,1032750000,1866000000,0,60,10,5,0,0,500000,1,0.9,26.58152771,427805,332654916,2654924684,2690684566,43170940,1533757803,43059170,328003333,2630144325,13084,14234775255,6257843066,8541,8541,9341,9341,9565,2,1688,58634,57982,1862,14257,1841,643,653,652,114,641,15562498816,10480,652,10480
1.0,652800,1032750000,1866000000,100,100,10,5,3,1,500000,1,0.5,40.1657161713,377036,483550937,3332797124,3391776490,55695606,1865837377,55477145,484438700,3346598017,18637,61392375167,7744111669,19504,19504,17895,17895,18299,11,1830,81116,80140,2221,10754,2966,967,977,976,164,965,33089691552,19815,976,19815
3.0,1728000,1300500000,665600000,500,100,10,5,0,0,950000,0,0.9,41.4239137173,385920,435498476,2543380974,2532182900,49646864,1411968124,48599061,430796942,2582322125,18152,22375694043,6204313962,8040,8040,8741,8741,9075,34,0,85028,84028,2443,10869,7,991,1001,1000,6,989,11868426688,14025,1000,14025
4.0,499200,930750000,1331200000,100,60,80,5,3,0,500000,1,0.5,45.4745008945,383761,554212457,3810853060,3820633080,59741823,2126351004,59316826,550663033,3805474346,18726,45789829924,8982771745,17053,17053,26136,26136,26555,0,2901,91885,90777,3300,22727,3723,1099,1109,1108,224,1097,48004569440,15074,1108,15074
4.0,1574400,1236750000,800000000,500,100,80,50,3,0,950000,0,0.9,25.667654275900002,388384,313832995,2596966640,2523594510,41422394,1429117556,41176553,312905870,2529837057,7776,16251259789,5989960794,7108,7108,8819,8819,9055,6,1638,57021,56393,1635,11351,1741,619,629,628,123,617,13289450112,9349,628,9349
3.0,1728000,1134750000,665600000,100,10,80,50,3,1,950000,1,-1.0,21.8369133472,413472,248375333,2051543171,2009533491,35228448,1146582794,35416195,247562269,2088082465,6801,11605015072,5081576486,4690,4690,4414,4414,4572,23,915,49240,48708,974,4420,1036,523,533,532,46,521,6702171808,6622,532,6622
3.0,345600,930750000,1331200000,500,60,10,5,3,0,950000,0,0.9,27.6390354633,370683,361576403,2760570236,2676121018,46969018,1317147725,47638395,381795177,2805616479,15867,46279912366,6178695844,14472,14472,12399,12399,12704,8,1193,60653,59977,1616,7273,1943,667,677,676,141,665,23093891776,14903,676,14903
3.0,1728000,1134750000,1331200000,0,60,10,5,0,1,950000,1,-1.0,34.3255670071,411009,407812747,3190414419,3209694438,45938891,1841186134,45767073,404385160,3181548561,11477,18719208806,7687620682,7380,7380,10371,10371,10681,31,2119,71543,70711,2063,13876,2201,823,833,832,163,821,15453418656,10340,832,10340
4.0,1420800,624750000,800000000,500,10,80,5,0,0,500000,0,-1.0,43.7808642387,401897,529935342,3512443259,3536818049,60131502,1872655906,60635956,528799491,3507008753,23550,65881905740,8121136574,24382,24382,19233,19233,19664,5,1721,86877,85817,2583,12252,2894,1051,1061,1060,164,1049,35298545952,25705,1060,25705
3.0,1728000,1134750000,1331200000,100,100,80,50,0,1,950000,0,0.9,37.3868410587,405830,464966189,3130706811,3129062484,52984550,1638491771,53832096,451396067,3145736977,16713,49403565257,7345134321,15573,15573,16262,16262,16652,41,1657,75310,74406,2173,13168,2454,895,905,904,160,893,28951659552,17042,904,17042
3.0,1267200,1300500000,1062400000,0,100,10,50,3,0,950000,1,0.9,38.2173633575,360963,412979133,2912843728,2941808422,48308133,1742731506,48364204,414979298,2962248158,14747,16459055850,7281041934,11003,11003,9196,9196,9516,37,2100,77470,76542,1848,9748,2273,919,929,928,114,917,13964007392,14683,928,14683
3.0,1420800,726750000,1600000000,0,10,80,50,3,0,950000,1,-1.0,26.080872774099998,483853,280868187,1920828743,1886646152,38065192,1026572811,38613055,281585016,1932887110,9730,11601491554,4669246564,4543,4543,4760,4760,5011,0,0,59570,58930,1317,5522,7,631,641,640,16,629,6467112992,7297,640,7297
2.0,806400,930750000,800000000,0,60,80,50,3,1,500000,1,-1.0,31.2895407677,446301,391905548,2710486684,2728512893,46750987,1445869235,46525338,385665319,2671009419,13480,39842912838,6066432198,11597,11597,13188,13188,13542,9,1591,64988,64228,1669,8130,2070,751,761,760,139,749,23297239136,12218,760,12218
3.0,2035200,1300500000,1866000000,0,100,80,50,3,1,950000,0,-1.0,59.7114720345,521357,627285879,3568747303,3571141995,64275699,1951388216,64529427,629748216,3638524465,24488,26718760671,8726422230,14213,14213,17163,17163,17752,36,0,108846,107402,4239,17700,0,1435,1445,1444,8,1433,22656559520,24053,1444,24053
1.0,1267200,828750000,800000000,500,10,80,5,3,1,500000,1,0.5,25.776219368000003,365648,320522213,2441508283,2490750234,42525735,1370191197,41857724,315395337,2400272491,8626,23873647334,5564586848,6840,6840,10242,10242,10472,3,1588,57426,56798,1547,10649,1782,619,629,628,121,617,17343340000,7329,628,7329
1.0,499200,726750000,1600000000,500,60,80,5,3,1,950000,1,0.5,23.8713274002,358949,272770480,2172307785,2124311470,37274639,1221220433,38026191,274662848,2121322395,7993,12826403941,5094015345,5420,5420,4890,4890,5076,58,1039,52444,51864,1125,5043,1276,571,581,580,48,569,6901913952,7989,580,7989
4.0,1420800,930750000,1600000000,500,60,10,5,0,1,500000,1,0.9,25.8191757202,403318,303692039,2686591776,2710139299,41256487,1657804930,40899826,303266007,2665158112,11947,12727304008,6650462002,6506,6506,6924,6924,7144,80,1875,57176,56548,1694,10804,1636,619,629,628,107,618,9598626400,9731,628,9731
3.0,652800,1236750000,1600000000,500,10,80,5,3,0,500000,1,-1.0,29.729449749,345944,327864847,2949884745,2975846533,40416981,1970372071,40494211,332426509,2945523409,9116,14349479053,7516839680,4950,4950,7171,7171,7401,20,1889,64361,63637,1728,11130,1946,715,725,724,107,713,9659869408,8025,724,8025
1.0,499200,624750000,800000000,500,100,80,50,3,0,950000,0,0.9,64.968590498,480674,799053295,6315173151,6298497873,80614843,4013123128,80289903,795737659,6306635588,51506,26055372462,15851050086,42036,42036,45216,45216,46083,64,5484,134847,133325,8118,89795,7510,1513,1523,1522,479,1511,76077568928,50722,1522,50722
4.0,806400,1134750000,665600000,0,100,10,50,3,1,950000,0,-1.0,41.1358714104,394001,506436992,4136822475,4161763044,58701731,2677763107,58622258,508005928,4155354658,26272,17307201187,10457695543,24679,24679,22969,22969,23470,39,3337,87974,86974,4496,43636,4229,991,1001,1000,287,989,34990110720,31721,1000,31721
2.0,1420800,1300500000,1062400000,0,60,80,5,0,0,950000,1,0.5,23.8524980545,363396,289560520,2264167128,2298814857,40685456,1277153624,40666547,293244074,2286519789,9624,25125792789,5283695343,9336,9336,8045,8045,8227,8,1221,53866,53286,1361,8476,1567,571,581,580,87,569,13662525056,10070,580,10070
1.0,1420800,624750000,800000000,500,10,80,5,3,1,950000,1,0.9,25.4262373447,391991,284978407,2168007535,2182241603,39871713,1254909920,40035923,283944737,2201399047,9136,13151524790,5350060571,5807,5807,5490,5490,5687,42,1251,54688,54072,1235,5598,1257,607,617,616,57,605,7634868128,8781,616,8781
2.0,1574400,624750000,1600000000,100,60,10,50,3,1,500000,1,0.5,23.531085014299997,418219,291665465,2175091480,2237002919,40225533,1154940845,39805940,288918732,2178596085,9289,27628465182,4963721933,6190,6190,8147,8147,8361,19,942,52882,52302,1125,6572,1306,571,581,580,77,569,15027732416,6716,580,6716
2.0,652800,1134750000,800000000,0,100,10,50,0,1,950000,1,0.5,33.0617246628,394659,394464540,2954429310,2964485217,46366660,1723807284,46055393,376084778,2879726368,9510,36011976936,6951743173,7184,7184,11508,11508,11792,0,1945,70434,69626,1988,13479,2304,799,809,808,184,797,18095553088,8373,808,8373
3.0,499200,726750000,665600000,500,60,80,50,3,0,950000,0,0.5,33.1997375488,377608,356453418,3016331871,3001943159,42352638,1922498278,42123683,366624193,3070527191,9488,16715469339,7751751651,5607,5607,7086,7086,7323,23,2010,69099,68291,1830,11335,1972,799,809,808,130,797,9495489664,8629,808,8629
3.0,960000,1236750000,665600000,100,60,10,5,3,0,500000,0,-1.0,44.416646719,382863,539088812,3575336622,3598538495,58881452,1924519597,58185862,531208371,3544511032,22692,44233091161,8174786326,17597,17597,20152,20152,20556,8,2160,87069,86003,2572,10071,3320,1057,1067,1066,190,1055,40380918784,17284,1066,17284
3.0,2035200,930750000,1331200000,500,10,80,50,3,1,500000,0,0.9,53.231633424799995,643473,585385920,3675811155,3725521111,62433297,1871491503,62641374,588331035,3720965267,23239,32423149350,8525471135,15879,15879,18921,18921,19424,6,0,99312,98072,4570,15724,12,1231,1241,1240,12,1229,24247780256,19961,1240,19961
1.0,960000,1236750000,1866000000,0,60,80,5,0,0,500000,0,0.9,58.390403986,499593,706161341,5430127972,5338909426,68202190,3471958575,68844875,707860217,5391013857,38107,22754384648,13681955000,30902,30902,29494,29494,30103,38,4218,117492,116084,5842,60691,5057,1399,1409,1408,383,1397,46592130048,40524,1408,40524
3.0,1420800,1300500000,800000000,100,10,80,50,0,0,950000,1,0.5,28.968158483499998,408634,333988071,2965705516,2963422771,44408149,1847581952,44581361,327941333,2951935719,12158,15999055800,7470076408,7083,7083,9033,9033,9308,129,2128,62129,61441,2077,12468,2116,679,689,688,120,677,11689655392,10571,688,10571
2.0,652800,624750000,1600000000,0,10,10,5,0,1,500000,1,-1.0,38.004160642600006,416000,476743448,3261237044,3242296332,53864161,1732724409,53817486,474492419,3254378114,22178,18057601532,7429054034,19399,19399,13819,13819,14167,35,2159,77431,76503,2275,9934,2446,919,929,928,137,918,23353884256,22339,928,22339
4.0,960000,624750000,1062400000,100,100,10,5,3,0,950000,1,-1.0,109.331689596,624099,1233199151,7663526376,7661087190,117654014,4406594232,117803786,1227614651,7682458965,106512,43388065188,18353756918,69283,69283,47509,47509,48660,0,8979,222336,219968,7470,51246,9160,2359,2369,2368,520,2357,88793212256,79640,2368,79640
4.0,499200,1032750000,1600000000,0,60,80,5,3,0,950000,0,0.9,41.1080863476,429161,505628782,3398994544,3417379143,59836747,1848683940,58813481,495794720,3382216669,22640,18966059336,7798703991,22253,22253,17406,17406,17819,27,2493,82882,81882,2620,14308,2831,991,1001,1000,172,989,29874288736,25413,1000,25413
2.0,1881600,1300500000,1866000000,100,100,80,5,3,1,500000,1,0.5,35.762576103200004,309962,324033082,2479595965,2502735119,46800048,1234748903,45435488,315441056,2440913262,24387,28969930222,5289733976,12483,12483,12139,12139,12425,28,0,71393,70819,3457,13418,0,565,575,574,10,563,17349955136,16946,574,16946
2.0,652800,1300500000,1866000000,0,10,80,5,0,1,950000,1,0.5,23.8956663609,396022,319781590,2529493023,2535746593,42268247,1318522162,42205758,311546733,2481416682,10046,33564765125,5560827275,12236,12236,11334,11334,11549,22,1323,54207,53627,1553,11803,1752,571,581,580,120,569,19836957568,12355,580,12355
1.0,1728000,726750000,1600000000,0,60,80,50,3,0,500000,1,0.9,27.4642140865,416466,334620081,2581286593,2585681267,43935195,1412373101,44085603,338854153,2584566011,9112,27779097861,5966646241,10661,10661,12807,12807,13076,9,1680,60166,59502,1761,12759,2238,655,665,664,126,653,22398301440,10581,664,10581
2.0,1420800,828750000,1331200000,500,10,80,5,0,0,950000,0,-1.0,26.6259307861,428139,343416475,2855159792,2836848033,43969260,1656464257,43605667,348309507,2888794557,16445,14403728837,6754348422,14696,14696,11414,11414,11654,21,2051,60797,60145,2243,21435,2005,643,653,652,150,641,18264145792,17574,652,17574
4.0,1113600,930750000,1600000000,0,60,10,50,0,0,950000,1,0.9,34.483242034899995,369913,425829774,3049948080,3075348375,51425760,1673402827,51888280,428762672,3097093767,16553,44275859239,7282762441,13944,13944,16633,16633,16933,40,2079,73041,72197,2511,17123,2735,835,845,844,194,833,28513656608,14457,844,14457
2.0,1574400,930750000,1600000000,500,100,80,50,0,1,500000,1,0.9,42.686946153600005,375317,492260507,3829748190,3817987211,53652730,2374466575,53160334,490779633,3778814439,23017,27807179556,9466456952,16246,16246,12985,12985,13366,40,2727,86653,85617,2961,19615,3009,1027,1037,1036,211,1025,18696840832,20504,1036,20504
3.0,1267200,1236750000,1600000000,0,60,10,5,0,1,950000,0,-1.0,27.770392179499996,412584,327251341,2396239497,2382881464,43179996,1247842276,43318917,333621932,2423760659,11581,13615233906,5530161516,10937,10937,8828,8828,9099,9,1576,60728,60052,1380,6997,1728,667,677,676,117,665,14735891136,12783,676,12783
2.0,345600,726750000,1600000000,100,60,80,5,3,0,950000,0,0.5,38.631831169099996,435147,411942328,2454911769,2474813794,47303252,1310290557,47822793,406616590,2458885426,17366,18929495730,5914872775,7541,7541,8101,8101,8436,11,0,79713,78773,2310,10727,0,931,941,940,9,929,11583377440,13743,940,13743
2.0,652800,1134750000,1062400000,500,10,10,50,0,0,500000,1,0.5,24.9341788292,365439,302614247,2260503474,2317310179,42378234,1282604508,41621619,299066536,2225570701,9437,23624550284,5047724744,9098,9098,8295,8295,8531,5,1080,55387,54783,1235,5345,1486,595,605,604,101,593,14026547168,10227,604,10227
3.0,345600,624750000,1331200000,0,10,80,5,3,1,500000,1,0.5,38.950256824499995,386497,477262965,3213306470,3178381929,51730781,1715514806,50844439,469864728,3139296645,15144,50274182217,7151456889,12542,12542,14295,14295,14701,0,1598,77509,76569,1967,9388,2532,931,941,940,124,929,25564629632,13520,940,13520
2.0,1728000,1032750000,1866000000,500,100,10,5,3,1,500000,1,0.9,27.522121191,346020,335748353,2541737350,2495976908,42671963,1346461454,42492676,341548186,2558358082,8226,32426967936,5869725420,8134,8134,10159,10159,10392,9,1397,60264,59588,1515,9446,1982,667,677,676,150,665,16422897056,8518,676,8518
2.0,1267200,930750000,800000000,100,10,10,50,0,0,950000,0,0.5,23.9312465191,436264,305210747,2494860511,2498064430,40760777,1373987503,40985114,303841728,2494574424,14104,12920505258,5874205184,9953,9953,8849,8849,9062,20,1606,53894,53314,1733,13621,1529,571,581,580,103,569,13886605216,12543,580,12543
2.0,1113600,1236750000,1062400000,0,60,80,50,3,0,950000,0,-1.0,27.246588706999997,380909,301463550,2343264694,2281452775,39999869,1328451572,40110000,307988453,2315918066,8681,15839502556,5610123497,7264,7264,5590,5590,5786,0,1319,58403,57739,1202,6460,1481,655,665,664,61,653,9129340576,9438,664,9438
3.0,1267200,726750000,1866000000,0,100,10,50,3,0,950000,0,0.9,41.973574161500004,453307,495398772,4314105603,4311824044,54995460,2827191071,55364462,495482285,4317010806,19803,17696011487,10991591187,17177,17177,18776,18776,19269,100,3138,88696,87684,3553,34138,3489,1003,1013,1012,265,1001,27662600160,21947,1012,21947
3.0,1728000,828750000,1062400000,500,10,80,50,0,0,500000,0,-1.0,30.631561040900003,362638,386273936,2850169653,2888667967,48084828,1587619954,47496069,370843656,2802928170,12756,29909201926,6483804895,13344,13344,13664,13664,13916,37,1634,65987,65239,1953,15327,2179,739,749,748,156,737,24246705280,13275,748,13275
3.0,652800,624750000,665600000,100,60,80,5,0,0,500000,0,-1.0,32.2827496529,425963,405575761,2944108650,2945272841,47622543,1595428529,48344079,399264111,2912836903,14470,45306058791,6761369672,11691,11691,13790,13790,14098,39,2063,68435,67651,2227,14561,2409,775,785,784,153,773,22937359424,13237,784,13237
4.0,1574400,1300500000,800000000,500,60,10,5,3,1,950000,0,0.5,73.5019154549,738633,824343870,6717548877,6671982717,88928569,4227972766,89168095,839841695,6781068176,28508,50459558730,17491537008,16978,16978,19284,19284,20080,100,3633,137784,136022,3943,27142,4286,1753,1763,1762,252,1751,25906686848,22690,1762,22690
3.0,345600,1236750000,1866000000,0,60,10,5,3,0,950000,0,0.5,44.4326179028,420447,543259019,3762120206,3807236584,59627806,2131672054,59679451,532791702,3775369297,19689,45293933275,8900603895,19683,19683,23236,23236,23654,19,2362,88990,87918,3284,21894,3878,1063,1073,1072,230,1061,41707016096,19412,1072,19412
4.0,1881600,828750000,1600000000,100,60,80,5,3,0,500000,1,0.5,27.051600933099998,389070,309259133,2667115845,2699071624,40086383,1692220316,40881235,303283583,2693704173,10833,17153563886,6801555122,6599,6599,7019,7019,7240,3,1729,59770,59106,1686,10130,1668,655,665,664,119,653,9417595008,9500,664,9500
1.0,1881600,1032750000,1866000000,0,60,80,50,3,0,950000,1,0.5,32.6007804871,413921,354623321,2182300165,2212875459,42946904,1212395352,43577087,356178728,2213149263,12670,12455559636,5320110170,5598,5598,6662,6662,6967,1,0,70599,69803,1824,7940,1,787,797,796,5,785,9143818336,9922,796,9922
3.0,652800,1032750000,800000000,0,10,80,50,3,0,500000,0,0.9,25.9922614098,377452,315639114,2554023162,2503815718,42802794,1365716307,42973481,312127316,2457921486,6896,25221714211,5724134231,7363,7363,9763,9763,9999,88,1332,58547,57919,1528,11404,1894,619,629,628,155,617,14897604544,8434,628,8434
2.0,1267200,726750000,1331200000,100,10,10,50,0,1,500000,1,0.9,40.2415378094,423223,461204877,3165438814,3195900738,53546475,1899620981,52773928,456501717,3162756585,19786,15295766348,7704462220,10582,10582,12473,12473,12828,36,2364,79910,78934,2420,11609,2563,967,977,976,111,965,19779757568,16068,976,16068
4.0,960000,930750000,665600000,500,100,10,50,0,0,500000,0,0.9,33.5620305538,440106,384453575,3066429778,3131747027,44828801,1941065613,45142260,371856440,3081936318,12449,22072128639,7875131715,7452,7452,9710,9710,10011,42,2397,70759,69939,2157,13466,2380,811,821,820,161,809,13400275968,10041,820,10041
4.0,2035200,930750000,1331200000,0,10,80,50,0,0,500000,0,0.5,40.6834526062,371636,480176746,3446274353,3424983544,54911716,1917938063,54849397,492739913,3441720598,14631,48745883882,8092308008,18042,18042,21381,21381,21744,12,2406,82312,81324,2751,19191,3270,979,989,988,219,977,39291604288,16339,988,16339
3.0,1574400,1236750000,1866000000,500,10,10,5,3,1,950000,1,0.9,39.244161129,383322,468907670,3266746941,3283571469,57116870,1806810730,55892818,479076632,3278842662,21307,51659138903,7558305240,16801,16801,17174,17174,17565,35,1919,78558,77606,2375,11335,2778,943,953,952,159,941,30237853472,18452,952,18452
3.0,806400,726750000,1866000000,0,100,80,5,3,0,500000,0,0.9,25.679136037800003,437803,298483867,2429322916,2444686919,39604441,1473614624,38958668,281790262,2344008031,10228,14711679609,5764278450,5089,5089,5727,5727,5907,68,1612,57112,56484,1539,9820,1629,619,629,628,86,617,7988219680,7871,628,7871
3.0,1267200,726750000,665600000,100,60,10,50,3,1,500000,1,0.5,28.4625072479,352232,355098550,2533821193,2562969546,45742107,1356904869,44818706,347697139,2482570156,14543,27236481983,5570440655,10954,10954,9977,9977,10211,0,1465,61624,60936,1465,5617,1898,679,689,688,140,677,17959715712,11635,688,11635
2.0,1574400,624750000,1062400000,0,10,80,5,0,1,950000,0,0.9,30.309844970700002,444532,383530628,2757122854,2805136762,47002807,1534461901,46174858,371383246,2686170565,8714,41510694338,6175251636,8794,8794,14089,14089,14330,26,1396,65843,65107,1974,13627,2272,727,737,736,174,725,24358968448,8775,736,8775
3.0,1113600,1300500000,665600000,500,60,10,5,3,1,500000,0,0.5,37.5198311806,422245,425990872,2972136622,2988544319,50288792,1739879019,50664314,439211724,2985343581,17323,28204724002,7202510371,10611,10611,9900,9900,10232,10,1608,76460,75544,1832,9641,1976,907,917,916,118,905,15883497376,12906,916,12906
3.0,1881600,1300500000,800000000,500,100,10,5,3,1,950000,0,-1.0,31.627087831500003,349837,387672838,2789939885,2751705645,46352249,1462877514,46309070,387391562,2789186345,9907,39212154893,6480608053,8028,8028,12639,12639,12914,9,1621,68014,67242,1857,13240,2271,763,773,772,178,761,21176227744,8487,772,8487
2.0,1113600,930750000,800000000,500,10,10,50,3,1,950000,0,-1.0,27.4399514198,397833,311761177,2346023111,2337845883,40919559,1368080942,40788414,311597988,2329584899,10137,14665742305,5705218574,6116,6116,6574,6574,6812,25,1188,58592,57928,1388,5669,1530,655,665,664,75,653,10040178080,8595,664,8595
2.0,1574400,1236750000,800000000,500,10,10,50,3,0,500000,1,0.5,35.3427498341,438176,444879349,2986768224,3034858890,51112625,1578089540,51566693,425745650,2966675761,18599,62626177659,6880357715,17756,17756,16995,16995,17385,25,1549,72802,71946,2022,9425,2719,847,857,856,179,845,31279034496,17602,856,17602
1.0,1420800,1032750000,800000000,500,10,80,50,3,1,950000,1,0.9,32.1312141418,442082,406561532,2837919888,2789316778,47046045,1439806217,46706795,408513933,2792072101,15742,39792851864,6283417178,13066,13066,13067,13067,13387,0,1552,67008,66224,1649,7229,2112,775,785,784,127,773,23585033952,12991,784,12991
1.0,1420800,1134750000,1600000000,0,10,80,50,3,0,500000,1,0.9,34.8715009689,367958,386784601,3244868548,3256170592,45436693,2129869890,45345824,377686610,3255938602,10478,20197055020,8251769676,6304,6304,11073,11073,11401,12,2530,72557,71713,2239,14990,2435,835,845,844,167,833,14767901088,9327,844,9327
3.0,2035200,828750000,1866000000,500,10,10,5,3,0,500000,0,0.5,40.595895051999996,385384,439345052,3656977506,3606616420,49086598,2390162427,48940169,443442882,3587059670,11517,31309502808,9216193005,9003,9003,11586,11586,11917,29,2613,84399,83411,2491,14513,2756,979,989,988,210,977,15779220768,11937,988,11937
1.0,2035200,1236750000,1866000000,0,60,10,50,3,0,950000,0,-1.0,23.2088088989,412741,292567003,2268204739,2298521830,39369586,1219231287,39224706,292932328,2307887687,9208,22138505904,5299555319,7435,7435,7854,7854,8033,11,1308,53397,52829,1337,9390,1425,559,569,568,86,557,13248270048,8186,568,8186
1.0,652800,624750000,1866000000,500,100,10,5,3,0,500000,1,0.5,24.965769290900003,430337,296853432,2870050048,2929902875,39676201,1829764947,40115015,290080235,2899057962,9425,13626974153,7314764797,3622,3622,6900,6900,7069,88,1701,57106,56514,1680,11032,1745,583,593,592,116,581,8983415296,6022,592,6022
3.0,1881600,1300500000,1866000000,500,100,80,50,3,0,950000,1,0.5,41.5599658489,407060,544576617,3761681457,3773898847,59702035,1884429662,59840713,544815341,3773394063,25312,95308991546,8377691918,21089,21089,24604,24604,25087,1,1917,85861,84849,2679,11246,3436,1003,1013,1012,232,1001,50367595616,18565,1012,18565
