,num_cores,core_freq,gpu_freq,emc_freq,cache_pressure,swappiness,dirty_ratio,dirty_bg_ratio,drop_caches,policy,sched_rt_runtime,sched_child_runs_first,memory_growth,inference_time,L1-dcache-load-misses,L1-dcache-loads,L1-dcache-stores,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,context-switches,cycles,instructions,irq_handler_entry,irq_handler_exit,softirq_entry,softirq_exit,softirq_raise,major-faults,migrations,sys_enter,sys_exit,sched_boost_cpu,sched_boost_task,sched_migrate_task,sched_process_exec,sched_process_exit,sched_process_fork,sched_process_free,sched_process_wait,sched_stat_runtime,sched_wakeup,sched_wakeup_new,sched_waking,total_energy_consumption
0,4,499200,675750000,1600000000,100,10,50,80,0,1,950000,0,0.5,11.190446211769709,334647431,737754513,696865005,46026406,1112329257,73782098,324864331,483058281,2832,7873857206,3230822831,1753,1753,2484,2484,2510,41,396,28262,28078,2432,1600,332,175,185,184,23,173,4199985632,3922,368,4445,29974
1,3,1420800,318750000,408000000,0,10,50,10,3,1,500000,1,-1.0,26.10223621754526,550241983,1011024094,971700469,61926885,1581070791,92034195,541557189,661975877,7159,23637349480,4445244077,6642,6642,8147,8147,8255,41,786,42864,42488,5959,5544,576,367,377,376,84,365,13425815264,7984,752,9813,61832
2,2,268800,1032750000,1866000000,100,100,5,80,0,1,950000,0,0.9,13.576797125404621,334049072,715623047,688069906,47914606,1112846643,65262410,335319171,476873981,2731,7514725217,3175476523,1484,1484,2211,2211,2235,41,335,27080,26908,2196,1698,222,163,173,172,16,161,3969007264,3816,344,3922,26314
3,3,1420800,114750000,1600000000,100,10,5,80,3,1,950000,0,-1.0,41.742097411123,580351232,1072924169,1036667200,85869935,1594204369,131411761,580178982,710342994,5558,12675396211,4657629896,3503,3503,4690,4690,4786,42,786,51482,50962,4182,4445,900,511,521,520,66,509,6932015232,7513,1040,8469,72769
4,2,1036800,420750000,204000000,0,60,5,80,0,1,500000,0,0.9,46.15179294895803,866735297,1415591053,1357809267,97216917,2493708262,136220368,856788540,943030273,13826,69114236847,6431820254,15923,15923,23885,23885,24136,41,2657,66137,65473,18097,12737,2899,655,665,664,214,653,44923785248,17170,1328,17586,122735
5,4,1420800,905250000,665600000,0,10,5,10,3,1,500000,0,0.5,14.811523775737854,401588545,793887194,758464276,49789880,1164956610,70359758,396071954,528181378,2977,12436036642,3533270627,2019,2019,3949,3949,3990,41,415,31259,31039,3362,1971,406,211,221,220,43,209,6781489728,3750,440,4838,37906
6,2,499200,1198500000,204000000,0,60,50,80,3,0,950000,1,-1.0,51.65175493639289,784926010,1344536488,1269522218,87726522,2294611022,129459746,778653601,889844960,10601,60101811066,6142166035,12733,12733,21499,21499,21727,0,2724,64371,63731,17041,10675,2516,631,641,640,215,629,38982064192,12862,1280,13778,107520
7,3,1113600,420750000,408000000,100,10,5,10,3,0,950000,0,0.5,22.692801151708114,475831091,913481396,855273230,52125309,1379666871,70590045,478403639,598942845,4121,20010227617,4071257932,4260,4260,6364,6364,6464,0,645,39584,39256,4675,4041,614,319,329,328,69,317,11084111680,4846,656,5849,56192
8,3,1190400,1377000000,665600000,100,10,50,10,3,0,950000,1,0.5,13.88905151128122,375751819,787833868,732424541,39686390,1153576181,57026629,381607138,507817869,2137,11603007972,3358959829,1844,1844,3596,3596,3653,0,466,31252,31032,2821,1679,438,211,221,220,44,209,6190108128,2754,440,3163,37283
9,4,499200,828750000,1866000000,100,100,50,80,0,0,950000,1,0.5,14.246745168771382,333180291,724183542,680001760,38877297,1026974486,50497190,334841269,464654358,1434,6627279081,3026150050,1199,1199,2091,2091,2118,0,287,27154,26982,1654,1464,289,163,173,172,20,161,3521687424,1819,344,2137,28298
10,2,1804800,114750000,1600000000,100,60,5,80,0,1,950000,0,0.5,38.00237190033999,670662717,1186945918,1158799624,77186973,1702480745,127958164,650627864,787858574,15611,13286295526,5175505295,13522,13522,4723,4723,4813,41,639,51437,50917,4130,14908,569,511,521,520,56,509,7635407424,17383,1040,18533,73239
11,2,1190400,828750000,1065600000,100,100,5,80,3,0,950000,0,0.5,13.036629718582667,357693160,780065845,738876555,39447216,1104659151,59374123,364119579,491620024,2671,8713414591,3271017786,2152,2152,3090,3090,3138,0,400,30017,29809,2060,2370,317,199,209,208,29,197,4899692928,3120,416,3435,33032
12,4,2265600,675750000,800000000,100,100,50,80,0,0,950000,1,0.5,14.754273868405956,361241575,754379398,716609878,42825578,1087613401,55620448,357417735,491723525,1716,9889768397,3246494758,1757,1757,3237,3237,3281,0,253,29985,29777,1912,1377,305,199,209,208,33,197,5183527840,2116,416,2747,36835
13,4,1881600,114750000,408000000,500,10,50,80,0,0,950000,0,-1.0,44.158662773368654,715421800,1199619935,1167698749,70784851,1913915348,107314243,707850386,779566570,5919,29588531053,5332842251,5803,5803,9843,9843,9997,0,624,60262,59646,6196,5852,963,607,617,616,119,605,16606576640,7374,1232,9479,100216
14,2,1267200,1338750000,1866000000,100,10,5,10,3,0,500000,1,0.5,13.36547334406709,324805604,716505157,685697126,40444218,1041238113,55715963,327398418,480459517,1617,6574390640,3098403764,1241,1241,2345,2345,2388,0,331,27432,27260,1587,1546,297,163,173,172,24,161,3721804544,1961,344,2367,24638
15,3,1804800,905250000,1331200000,0,10,5,80,0,1,950000,1,0.9,10.309094406687258,319698125,718654716,695031281,38907669,1038538458,58650359,324418588,474302064,2207,7691902522,3152640467,1273,1273,2415,2415,2435,42,258,27358,27186,2123,1605,306,163,173,172,24,161,4105890464,2698,344,3877,29668
16,2,1036800,1198500000,800000000,500,100,50,10,3,1,950000,0,-1.0,15.306985758052985,421225028,799262149,789712206,42799891,1241487267,60790489,402186895,508910094,3152,11254231722,3415106421,1991,1991,3724,3724,3782,41,445,31123,30903,3076,2288,333,211,221,220,33,209,6227789312,4178,440,4879,33339
17,3,499200,1236750000,408000000,100,10,5,10,0,0,950000,1,0.5,23.84024080857073,448213496,873553676,830951408,47720415,1329299051,70223651,442442041,562412289,3268,19374661583,3787050532,3247,3247,5826,5826,5910,0,759,36683,36391,4713,2995,588,283,293,292,71,281,10457403392,4023,584,4594,50687
18,3,422400,1338750000,665600000,500,100,5,80,0,1,950000,0,0.5,18.08255484410385,373750613,786610028,746943534,44795681,1156111230,61961784,366030589,506682417,2815,12478349048,3444991968,1913,1913,3903,3903,3955,41,489,30962,30742,3566,1871,425,211,221,220,42,209,6592888160,4117,440,4508,36681
19,2,1881600,522750000,800000000,500,60,5,10,3,1,950000,1,0.9,15.946295075515666,388155716,804649161,769532251,42373844,1173268069,70354860,390888910,531016152,3662,11046568695,3514290864,2696,2696,3608,3608,3651,41,329,31724,31492,2736,2309,318,223,233,232,39,221,6058240352,4319,464,5416,37614
20,3,1497600,828750000,665600000,0,10,50,80,3,1,500000,1,-1.0,15.476879495122219,394502277,794361850,758947691,43193550,1218123939,57903550,386834568,512319997,3037,12166305590,3471646260,2265,2265,4088,4088,4134,41,339,31237,31017,2917,2491,310,211,221,220,44,209,6907177536,4073,440,5023,36686
21,1,1113600,216750000,1600000000,0,10,5,80,3,1,950000,0,-1.0,23.81774449076289,478769070,946983292,898707184,53859747,1307336276,75786622,478529685,608765803,6303,9801167208,4052411481,4483,4483,3938,3938,4024,41,641,39524,39184,3120,5121,624,331,341,340,61,329,5844448256,8115,680,8593,44137
22,4,345600,1198500000,1600000000,500,100,5,10,0,0,950000,0,-1.0,12.103625313849722,308675993,721648138,678325129,37511714,1045899484,56716488,303641233,448859741,1307,6843452007,2967781642,1117,1117,2053,2053,2073,0,287,26395,26235,1713,1019,269,151,161,160,16,149,3630894880,1742,320,1965,27222
23,2,1497600,1338750000,408000000,500,60,50,10,3,0,950000,0,0.9,21.420250481938858,413366058,856722272,809507301,46129252,1274237064,69664890,416710856,569025053,3100,17790145522,3808649648,3254,3254,5599,5599,5680,0,539,35734,35454,3510,3414,440,271,281,280,54,269,10079893760,3590,560,4523,49770
24,4,1651200,828750000,204000000,500,60,5,10,3,1,950000,0,0.9,38.32568342150616,697530691,1203263180,1145221079,73644364,2159331206,103033616,681294724,782068126,7382,61048220506,5415403606,10105,10105,18852,18852,19023,41,1244,56278,55746,12687,7373,1329,523,533,532,178,521,34543356800,9310,1064,11531,107983
25,1,1344000,828750000,1331200000,100,100,50,80,0,1,950000,0,-1.0,16.363816398163817,374781860,771457157,736156641,42109148,1097787056,54320582,366195445,493437193,2913,8104009405,3283006794,1770,1770,3302,3302,3355,41,425,28974,28778,2236,2252,352,187,197,196,33,185,4646421568,4120,392,4438,27861
26,3,576000,420750000,2133000000,100,10,5,80,3,1,950000,1,0.9,19.7307339971808,415943842,799206351,780731002,44140843,1166099212,59145613,397130131,515965913,3886,7601043906,3381424396,2593,2593,2688,2688,2738,42,350,31452,31220,2514,2734,306,223,233,232,25,221,4309472768,4720,464,5654,33172
27,2,806400,1032750000,408000000,500,60,50,10,3,0,500000,0,0.5,24.42143594245699,469864381,910590719,853513135,50764783,1393628785,72301104,476675639,590215644,4029,19565841885,4024548147,3888,3888,6290,6290,6378,0,769,38610,38294,4498,3828,544,307,317,316,64,305,11540378240,4721,632,5431,51626
28,3,729600,1236750000,204000000,500,60,5,10,0,0,500000,0,0.9,41.08308378145165,732320136,1272877086,1209000415,81781863,2202063092,108592479,730153762,833366995,9774,59034755979,5680238662,11220,11220,18764,18764,18982,0,1907,59603,59023,15101,8867,1419,571,581,580,182,569,34278058976,11501,1160,12265,109335
29,1,1881600,318750000,204000000,0,10,5,80,0,1,950000,1,0.9,45.225627742660755,827607436,1408133941,1312924402,84424755,2361979204,121746177,840789409,915494645,13530,69955393306,6252148911,15484,15484,23294,23294,23550,41,2201,64350,63710,12652,9391,2337,631,641,640,228,629,40234497536,16628,1280,17728,121980
30,2,960000,522750000,665600000,100,60,50,10,3,0,500000,1,0.9,21.591945711980724,385944672,815001549,792894203,44512875,1288253604,58323682,374431347,528889837,3641,11852498344,3598769619,3240,3240,4166,4166,4240,0,492,33886,33630,2682,3594,362,247,257,256,54,245,6991156000,4243,512,4818,41576
31,2,729600,624750000,204000000,500,60,50,10,0,0,950000,1,0.9,41.69625969994888,736949333,1273847558,1194675110,80011454,2185456884,109209460,741199877,830824493,9759,58945988278,5713154428,11295,11295,17158,17158,17366,0,1961,59786,59194,13927,9305,1217,583,593,592,174,581,33487613376,11319,1184,12130,107519
32,2,2188800,1198500000,1600000000,0,100,5,10,3,0,950000,1,0.9,10.914219270097758,304734248,690952429,660741550,35523209,976575541,46752298,296678116,446387113,1396,6305438530,2949454818,1204,1204,1977,1977,2006,0,290,25634,25486,1191,1152,268,139,149,148,18,137,3335458976,1832,296,2061,24637
33,1,1881600,675750000,1866000000,500,100,50,10,0,0,950000,0,-1.0,13.101339939112707,344157905,737162908,709467775,39667851,1051916734,55661604,346255811,459617980,1950,6546929522,3008162420,1550,1550,2238,2238,2287,0,368,27958,27774,1352,1677,353,175,185,184,33,173,3605930848,2326,368,2659,27996
34,2,1113600,828750000,204000000,500,60,50,10,3,1,500000,0,0.5,49.420668641923776,742455070,1280826171,1226094540,80192476,2206149085,106701515,748949663,843028178,10563,62506274420,5811703587,12314,12314,19955,19955,20158,42,1713,60053,59473,14488,9758,1266,571,581,580,167,569,36453589120,12817,1160,14260,110708
35,3,1420800,1032750000,800000000,100,10,50,10,3,0,500000,0,0.5,17.412657988639864,375789280,793038202,737195049,38443073,1065680107,51317792,377180349,499332651,1958,9843360715,3310428798,1829,1829,3341,3341,3393,0,317,30256,30048,2168,1944,228,199,209,208,37,197,5482580832,2371,416,3056,33337
36,3,1881600,905250000,204000000,100,60,5,80,3,1,950000,0,-1.0,41.98367146882257,700737602,1213957435,1139612436,69263120,2144211541,97327456,714323487,792905632,7863,60071162447,5451309047,10408,10408,18212,18212,18383,41,1098,56351,55819,10990,6113,1010,523,533,532,163,521,33758782048,10043,1064,12225,105243
37,3,422400,905250000,2133000000,0,10,5,10,0,1,950000,0,-1.0,10.67317623240855,339439912,717780646,684507892,43391921,1053539316,65479028,317279392,458936594,2367,6927475121,3155362538,1198,1198,2338,2338,2371,41,362,27330,27158,2107,1263,297,163,173,172,20,161,3615871808,3574,344,3790,28134
38,3,2188800,216750000,1600000000,500,60,5,80,3,1,950000,1,0.9,25.077462645123045,450448685,930586364,871031910,54509619,1281976985,89170626,457700336,600980114,6166,9553676787,3853996337,4790,4790,3365,3365,3413,41,351,37236,36920,2548,4759,353,307,317,316,36,305,5307825088,7546,632,8285,47346
39,2,2265600,216750000,2133000000,0,60,5,80,3,0,950000,0,-1.0,19.37588765166671,426195024,875172690,837489400,56229899,1217200488,90024218,414796300,568003081,5003,8324932265,3722162925,4315,4315,2621,2621,2670,0,352,36020,35716,1809,4573,373,295,305,304,21,293,4459141184,5633,608,6145,47624
40,3,1420800,624750000,2133000000,500,100,50,80,3,0,950000,1,0.5,12.871571433860389,328786728,749057081,719310078,41575613,1114613315,56009019,303866736,476628364,1879,6604415422,3165887412,1520,1520,2077,2077,2108,0,214,28922,28726,1387,1823,190,187,197,196,30,185,3643518816,2160,392,2636,30123
41,2,1497600,1338750000,408000000,100,10,50,10,0,1,500000,0,-1.0,22.69158720310024,476798193,901864088,877644618,54477826,1394333337,82499775,460548015,589981127,4364,20110179201,3952036252,3922,3922,7047,7047,7138,42,796,37470,37166,5162,4126,842,295,305,304,64,293,12095447264,5252,608,6884,49017
42,2,652800,318750000,204000000,100,60,5,80,0,0,500000,0,0.9,42.99761439157334,830313692,1395608040,1328527670,94277434,2352095882,133531990,835804615,926261437,14340,66945186378,6306319071,15610,15610,19749,19749,20010,0,2457,65865,65201,16536,13237,1507,655,665,664,229,653,38148744128,16294,1328,17111,122286
43,1,268800,624750000,1866000000,500,60,50,10,3,1,950000,0,0.9,20.91051004763932,420311923,830628617,785748363,48716024,1243575630,61698337,405925812,542107647,4379,8949602465,3523369526,2588,2588,3145,3145,3199,41,647,33093,32837,2997,3430,524,247,257,256,29,245,5090378880,5006,512,5804,33944
44,3,1344000,216750000,665600000,100,100,50,80,0,0,950000,1,0.9,31.188383556583336,517684500,961623641,901456382,57146080,1358370472,86804218,510936145,612782972,4217,15193226315,4143227776,3699,3699,4937,4937,5016,0,658,42449,42073,3811,4357,640,367,377,376,68,365,8277697184,5101,752,6105,58629
45,1,1728000,624750000,800000000,0,100,50,80,0,1,950000,1,0.5,15.888895225366847,367703969,804084802,770392324,43680622,1189942490,63474090,382178877,537669892,3807,11175945710,3532636933,2687,2687,3911,3911,3967,41,563,31627,31395,2796,3336,483,223,233,232,37,221,6345144640,5127,464,5501,35486
46,1,1420800,420750000,1331200000,0,10,50,80,3,0,500000,0,0.5,19.56485205426025,391320493,787633762,767661124,53380747,1118770635,68759073,394674077,525147868,3182,8179770167,3411291630,2535,2535,2864,2864,2917,0,475,32293,32049,1986,3277,430,235,245,244,40,233,4612292992,3697,488,4071,34406
47,2,1420800,1198500000,800000000,0,100,5,80,3,1,500000,1,-1.0,13.761347163859211,364133899,809737639,745777802,44893155,1116654545,63475876,366037769,513265522,2859,10528017244,3415023836,1879,1879,3938,3938,3989,41,444,30300,30092,2900,2454,447,199,209,208,33,197,6117317216,3477,416,4804,31816
48,1,2265600,1338750000,2133000000,0,60,50,10,3,1,950000,1,-1.0,9.201320285113962,298207218,698792912,659593519,41077662,975817189,58052966,295751755,442349962,2061,6191790861,2950045933,1058,1058,2054,2054,2087,41,231,24762,24626,1414,955,261,127,137,136,19,125,3236754720,3225,272,3409,23719
49,2,2112000,1198500000,800000000,500,100,5,80,0,1,950000,0,-1.0,14.72941414111118,351164661,756589978,702469484,44015271,1063920797,64768627,348792914,498231205,2726,10143792522,3290193106,1873,1873,3305,3305,3344,42,423,28231,28047,2197,1500,289,175,185,184,30,173,5468572480,3095,368,4185,32408
50,4,268800,1377000000,204000000,100,60,50,80,3,1,950000,0,0.9,40.94110985750921,721870587,1228517213,1179442915,78989242,2303036303,114273137,703502702,798113698,7983,63738574960,5550199266,10244,10244,18774,18774,18962,41,1648,57907,57351,15703,6309,1640,547,557,556,182,545,34833309472,10290,1112,11956,106715
51,2,345600,905250000,1331200000,500,100,50,10,3,0,950000,1,0.5,13.397916107391353,314269124,746023489,720480077,43929524,1059026565,58009786,315205639,488218626,2579,7783050504,3241016443,1932,1932,2408,2408,2448,0,467,29174,28978,1924,2211,295,187,197,196,24,185,4272448800,2974,392,3199,31354
52,2,576000,216750000,204000000,500,100,50,10,0,0,950000,1,0.5,50.26215664954333,874217236,1486037037,1404710382,90719710,2525378311,127103830,864658921,977967890,17406,69000302974,6692965636,19327,19327,20535,20535,20810,0,2234,68343,67631,16740,17024,1290,703,713,712,221,701,39050937024,19287,1424,20344,126144
53,2,1267200,420750000,2133000000,0,10,5,10,3,1,500000,0,0.5,16.782107519063516,377153587,797304220,768588724,45780102,1140399043,67288219,367460151,513733975,3737,7730138006,3414703494,2431,2431,2587,2587,2622,41,407,31338,31106,2195,2874,333,223,233,232,26,221,4291601536,4993,464,5431,32108
54,3,268800,1236750000,1866000000,100,100,50,10,3,0,950000,1,0.5,11.992308181247138,319298325,686969466,683838648,41492435,1077910993,55808861,314225279,458012968,1578,6869875483,3047832122,1245,1245,2013,2013,2041,0,341,26571,26411,1622,1233,246,151,161,160,16,149,3568101888,1918,320,2136,24941
55,2,1574400,1198500000,1331200000,100,60,5,80,0,0,500000,1,0.5,11.030993590091246,317949470,717979081,684948281,41923698,1034300550,47551609,315689786,471455558,1729,7234651758,3119883589,1490,1490,2188,2188,2219,0,295,27361,27189,1516,1607,246,163,173,172,20,161,3897984064,2082,344,2464,26931
56,3,2188800,420750000,408000000,0,100,50,10,0,1,500000,1,0.5,21.497468188895116,492674315,956975130,915871942,50934805,1443903278,73834996,483857180,621071695,5997,22808854793,4183566458,5617,5617,7409,7409,7514,41,562,39871,39531,4770,4991,591,331,341,340,77,329,12451977184,7410,680,8455,61825
57,4,1190400,624750000,204000000,500,10,5,10,3,1,500000,0,0.9,32.94881439531293,702976308,1227857216,1141299416,76108366,2140768436,103229779,689414577,795760345,7642,59677468207,5475517574,9995,9995,18433,18433,18642,41,1451,56868,56324,14099,6045,1613,535,545,544,187,533,33339922752,9880,1088,11857,105544
58,2,1036800,1032750000,1331200000,100,100,50,80,3,0,950000,1,-1.0,10.667140127788985,342000060,751963406,692298188,42243734,1053215205,54701414,340890302,476148317,1923,7522055189,3101652724,1576,1576,2410,2410,2454,0,306,28298,28114,1740,1959,235,175,185,184,30,173,4152675136,2322,368,2779,29518
59,3,1881600,675750000,408000000,100,60,50,10,3,1,950000,0,-1.0,20.79511155492282,445802773,906546419,855778483,47984792,1382697576,67166009,451542795,581757519,4321,20676412634,3933046175,3877,3877,6850,6850,6943,41,512,37017,36725,4416,2843,433,283,293,292,59,281,11468077952,5663,584,6717,50556
60,3,1958400,318750000,800000000,0,60,50,10,0,1,950000,1,0.9,23.29611220845569,443903686,884600917,839899338,47196442,1246413988,63303587,452851449,573955394,4573,12430478596,3811343921,3528,3528,4059,4059,4113,41,349,36071,35779,2999,3492,353,283,293,292,44,281,6853113216,5482,584,6707,45538
61,2,1036800,114750000,1600000000,100,100,5,80,0,0,500000,1,0.9,35.81612886308167,613423550,1129812875,1075529413,75327710,1601553482,107874126,631930927,768177782,7081,12144189463,4880798238,5405,5405,5101,5101,5213,0,897,53906,53362,4085,6968,996,535,545,544,81,533,7656011392,8653,1088,9543,68680
62,2,576000,318750000,1600000000,100,100,5,10,3,0,950000,1,0.5,20.27381490339395,457191179,876880878,866674841,55237181,1260186186,82236215,445358391,574689742,4551,9072801783,3767133400,3636,3636,3475,3475,3544,0,640,37757,37441,2861,3521,583,307,317,316,42,305,5590094496,5440,632,5869,40635
63,3,422400,114750000,665600000,100,60,50,10,3,1,950000,0,0.9,47.62314606998025,730985934,1347875660,1274809030,94899386,1926566189,137458698,735627218,902900941,20151,22140384834,5885302570,18023,18023,7570,7570,7713,41,1082,57723,57131,7750,18103,923,583,593,592,106,581,12901671488,22396,1184,23375,83289
64,3,2265600,1236750000,408000000,0,60,5,80,0,1,950000,1,0.9,20.52552871101977,430528366,888624708,841871181,46694413,1321510974,60222190,427897911,561474390,3776,20522940729,3808142134,3449,3449,6255,6255,6322,41,507,36133,35853,4040,2271,464,271,281,280,49,269,11125733824,5170,560,6176,52827
65,4,1344000,1198500000,1331200000,0,10,50,80,0,0,500000,1,0.5,13.326515466255868,322493170,706107951,692780467,42715100,969639546,54562813,318187345,453995344,1268,6765451590,2985167308,1068,1068,2226,2226,2254,0,273,26540,26380,1551,1185,265,151,161,160,25,149,3596802592,1599,320,2040,26473
66,3,1190400,1198500000,665600000,0,100,5,80,0,1,500000,0,0.5,16.65203303572066,384643720,810756620,762069123,43061589,1187441987,64725549,378733791,514494662,3041,12277147255,3434648077,2093,2093,4082,4082,4133,41,436,31170,30950,3348,2049,319,211,221,220,42,209,6895670368,3962,440,4812,35772
67,3,883200,1032750000,204000000,500,60,5,10,0,0,500000,0,0.9,35.871354007009856,731687287,1268262594,1199900115,78407192,2139381254,110992760,737597412,834075096,8959,57595940039,5665164548,11070,11070,17758,17758,17944,0,1773,59827,59247,14264,9037,1202,571,581,580,163,569,34575618464,10542,1160,11987,108422
68,2,268800,216750000,1065600000,100,60,5,80,3,0,950000,1,0.9,28.35135829391276,509774762,957468024,922239093,55844170,1466088684,93851677,508895328,638836439,7863,12658968534,4242054932,6735,6735,4007,4007,4086,0,753,41452,41076,3748,7960,481,367,377,376,59,365,7190145184,8601,752,8946,53595
69,2,2035200,828750000,1331200000,100,10,50,10,3,0,500000,1,-1.0,13.060255065332507,338289845,714553921,712365264,38999167,1088305260,57795061,341350634,470442627,1844,7571565392,3166566318,1552,1552,2539,2539,2575,0,304,28155,27971,1435,1415,298,175,185,184,28,174,4168878400,2320,368,2706,29530
70,2,1344000,1377000000,1331200000,100,100,50,10,3,0,500000,1,0.9,11.842846695198684,332184274,715096661,668439028,41386301,1048814966,54826187,338065781,459816220,1479,7160835836,3065109119,1253,1253,2354,2354,2391,0,289,27232,27060,1502,1584,195,163,173,172,28,161,3993293632,1829,344,2146,26468
71,2,2265600,828750000,1600000000,100,100,50,10,3,1,500000,1,-1.0,13.51806286323057,321241588,727610534,699000871,40562007,1054533058,53345823,318613249,475550796,2512,7316584979,3206297033,1511,1511,2358,2358,2384,41,279,27224,27052,1753,1306,243,163,173,172,20,161,3825201152,3625,344,4036,29820
72,1,192000,114750000,665600000,100,10,50,10,0,1,950000,0,0.9,44.99442877149839,757203968,1361319781,1303655897,87423070,2029715242,132521585,751079458,901084232,18564,24912017304,5922061302,15932,15932,8876,8876,9064,41,1558,60356,59716,8536,18039,1483,631,641,640,114,629,15031291744,21072,1280,21168,86064
73,1,1651200,1377000000,800000000,100,100,5,10,3,1,500000,1,0.5,14.859790305136295,366713444,784419018,733175386,41515624,1051405274,54911981,366593423,503862259,3019,10269782121,3338820777,1985,1985,3699,3699,3755,41,492,29087,28891,2639,2298,441,187,197,196,34,185,5793203808,4330,392,4629,30279
74,4,345600,522750000,1866000000,100,60,5,10,0,1,500000,0,0.5,15.927323755061513,373703131,777236304,759092010,45750103,1152335274,63665400,372738168,497424140,2798,7740499199,3255816526,1552,1552,2633,2633,2667,41,367,29828,29620,2540,1803,347,199,209,208,20,197,4178197440,3789,416,4338,32561
75,3,729600,114750000,408000000,100,10,50,80,0,1,950000,0,0.5,40.34863191102006,832027839,1438568460,1388406746,87229099,2170506036,130707843,828169159,931122321,20735,35604867702,6271642104,19542,19542,11801,11801,12018,41,1252,62922,62270,10529,19800,1057,643,653,652,153,641,20462712704,23102,1304,24576,100667
76,2,1804800,905250000,1866000000,100,60,50,10,0,1,950000,1,0.9,11.88273971950134,339420171,731461650,704373743,43573850,1093277395,58698504,336296810,470598342,2510,6915281885,3093922281,1424,1424,2370,2370,2395,41,286,27388,27216,1919,1975,284,163,173,172,22,161,3820777792,3842,344,4131,25106
77,2,1497600,828750000,1866000000,0,10,50,80,0,1,950000,1,0.5,13.061726334792924,332550154,761428758,716021087,39730417,1060104812,59704777,330326776,477076809,2731,7160012915,3158002663,1689,1689,2355,2355,2384,42,252,27386,27214,1910,2027,207,163,173,172,26,161,3913155904,3448,344,4304,28144
78,2,1036800,522750000,1331200000,100,100,50,10,3,0,950000,1,-1.0,14.805813920464468,389563173,805451509,772090543,46393970,1136626270,74484188,380817389,525696018,3057,8325253501,3413648293,2333,2333,3128,3128,3178,0,488,32881,32637,2180,2611,412,235,245,244,45,233,5044566176,3636,488,4307,33795
79,4,1958400,905250000,1331200000,500,10,5,80,3,0,500000,1,0.9,10.915079275473618,338382411,691007676,690820787,38197977,1020038918,49162409,320683932,447089748,1247,7114325821,2968009351,1165,1165,2126,2126,2147,0,252,27219,27047,1345,1062,249,163,173,172,24,161,3731130176,1623,344,2032,29973
80,2,1344000,1377000000,408000000,500,60,50,80,3,0,500000,0,0.9,23.28079101506761,435366937,867072279,808189628,46915788,1260718280,63879876,439661658,561262383,3346,17795198079,3826264316,3312,3312,5519,5519,5595,0,621,35816,35536,3805,3190,471,271,281,280,65,269,10089937120,4004,560,4623,48250
81,2,192000,318750000,1866000000,100,10,50,10,3,1,950000,1,-1.0,21.353831415284905,423837010,879689350,852731592,52277121,1328002070,83610153,420127865,572319046,6154,9652393356,3739235192,4594,4594,3117,3117,3163,41,493,35411,35119,3262,5936,387,283,293,292,33,281,5319960672,7406,584,7875,40797
82,3,422400,216750000,1866000000,0,10,5,10,3,1,950000,0,0.9,23.98444637352123,436835960,887470406,840795646,57946134,1280032057,92913282,431030047,581551515,4053,9556263909,3780386304,2360,2360,3262,3262,3313,41,551,38299,37971,3105,2521,567,319,329,328,35,317,5025637280,5439,656,6090,47497
83,3,1804800,114750000,2133000000,0,10,50,10,0,0,950000,0,-1.0,41.60512698401327,611293638,1094243772,1075291138,79151351,1587323613,112345855,593610249,738713223,9051,11584972247,4861588733,7670,7670,4115,4115,4187,0,534,51555,51035,3001,8951,520,511,521,520,58,509,6395355712,9889,1040,11245,69250
84,2,1574400,1236750000,665600000,0,100,5,10,3,1,500000,1,0.9,12.839090950448208,361011672,785129616,747801889,40339389,1165289497,56222756,365128119,497415154,2800,12515502776,3362979174,1973,1973,3945,3945,3990,41,414,30084,29876,3267,2173,339,199,209,208,45,197,6758193312,4163,416,4470,35008
85,2,2188800,675750000,2133000000,0,10,5,10,0,1,500000,0,-1.0,11.66191177440423,340948188,750421429,716183646,44448363,1037740678,62837935,349273369,485774505,2846,7014580436,3180671831,1818,1818,2138,2138,2172,41,239,27189,27017,1750,1597,224,163,173,172,21,161,3677250912,3591,344,4438,29046
86,3,422400,216750000,1331200000,100,60,50,10,3,0,500000,0,0.5,27.52307174596075,465693828,868766157,856523836,55910339,1244386177,88915107,444255927,574285137,3482,9892763949,3816123174,2815,2815,3162,3162,3214,0,554,37939,37611,2798,2860,649,319,329,328,45,317,5255189472,4243,656,4746,48262
87,3,422400,1377000000,1866000000,100,10,5,80,0,0,950000,0,-1.0,11.890078446740642,305513141,713845363,682958979,42811873,1010003677,48870696,294209284,456620743,1407,6240286579,2972414777,1227,1227,2088,2088,2112,0,247,26751,26591,1429,1295,167,151,161,160,21,149,3661924864,1701,320,2166,24481
88,3,499200,624750000,2133000000,500,100,50,80,3,1,500000,1,-1.0,15.28349753052871,342498076,761149715,708038429,41802864,1055392530,55804819,347874448,509797254,3184,7264010984,3315941181,1883,1883,2408,2408,2440,41,354,28900,28704,2339,1982,262,187,197,196,26,185,3944450880,3850,392,4598,29365
