num_cores,core_freq,gpu_freq,emc_freq,cache_pressure,swappiness,dirty_ratio,dirty_bg_ratio,drop_caches,policy,sched_rt_runtime,sched_child_runs_first,memory_growth,inference_time,total_energy_consumption,L1-dcache-load-misses,L1-dcache-loads,L1-dcache-stores,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,context-switches,cycles,instructions,irq_handler_entry,irq_handler_exit,softirq_entry,softirq_exit,softirq_raise,major-faults,migrations,sys_enter,sys_exit,sched_boost_cpu,sched_boost_task,sched_migrate_task,sched_process_exec,sched_process_exit,sched_process_fork,sched_process_free,sched_process_wait,sched_stat_runtime,sched_wakeup,sched_wakeup_new,sched_waking
3.0,499200,1134750000,1600000000,0,60,50,50,0,1,950000,0,0.5,13.673331975936902,185344,183011328,1744381865,1760644003,33174396,959022202,33689176,185754522,1783372169,5314,8236809335,4173537183,3957,3957,6096,6096,6219,23,936,37440,37100,0,8742,971,331,341,340,63,329,10491165280,5029,340,5029
4.0,1728000,624750000,1331200000,0,60,50,50,0,0,950000,1,-1.0,16.0093038082123,170554,206950471,1848314439,1858982579,34197598,1006742552,34150866,208246741,1856664737,3458,18814446817,4241545065,3515,3515,6556,6556,6675,0,662,42395,41995,0,6718,1054,391,401,400,98,389,11145436832,3517,400,3517
2.0,499200,726750000,1866000000,0,10,50,50,3,0,500000,1,0.5,15.421716928482098,196251,216601172,1915322999,1931545974,36617858,939468398,36644569,220795596,1900886176,9905,19977696169,4144463815,9960,9960,7027,7027,7171,37,688,39842,39466,0,4642,1072,367,377,376,55,365,13008789312,10798,376,10798
2.0,1267200,930750000,665600000,0,60,5,5,0,1,500000,0,0.5,20.4029705524445,191668,240427362,1949033386,1983522927,36998198,1117331548,36423579,241199463,1933482479,6993,12298299201,4633516917,4445,4445,6325,6325,6523,10,994,47593,47097,0,5516,1234,487,497,496,62,485,10323020032,5928,496,5928
2.0,1574400,1236750000,1866000000,0,100,50,5,0,1,500000,1,0.5,10.2421917915344,202794,145451065,1426752291,1438912970,28600214,690284268,28927501,146059906,1433242625,3774,12338691421,3173781986,2472,2472,3591,3591,3682,10,411,31392,31136,0,2821,629,247,257,256,33,245,6304012576,2834,256,2834
3.0,1881600,1134750000,1866000000,0,10,50,5,0,0,950000,0,-1.0,11.3256943225861,201807,161503609,1545659613,1537772508,30800968,793931784,30932268,159925367,1536778074,5098,13201773640,3447317023,3417,3417,4353,4353,4446,0,567,33112,32832,0,4689,763,271,281,280,60,269,7086707840,3593,280,3593
2.0,1420800,624750000,1062400000,0,10,50,50,3,1,950000,0,0.9,18.8785955905914,176029,227624819,1963677440,1950117832,36438362,1133896893,35574834,224228099,1951851924,6960,10409301389,4582170068,5821,5821,5170,5170,5334,0,1050,44977,44517,0,4643,1166,451,461,460,69,449,7857089760,7608,460,7608
2.0,652800,828750000,665600000,0,60,5,5,3,1,950000,0,0.9,21.831467628479,179485,279153904,2291998745,2280830243,42429227,1126548769,42967772,283376139,2324179920,13577,39107603531,5068639114,12701,12701,14611,14611,14890,0,1023,51282,50780,0,6403,2191,493,503,502,129,491,30906646368,11380,502,11380
1.0,652800,930750000,1062400000,0,10,50,5,0,1,950000,1,0.9,25.4769973754883,143406,218469263,1895032121,1894709434,39119162,931743823,38800047,219268540,1911936814,16037,21842848275,4124713286,9563,9563,9228,9228,9425,5,0,49482,49112,0,8976,8,361,371,370,12,359,12746095200,11398,370,11398
4.0,960000,624750000,800000000,0,60,5,50,0,0,950000,0,-1.0,20.542557477951,182091,259494937,2169323963,2178740623,39286840,1232616336,39225731,255435540,2177943602,5448,20111327348,5083521147,7157,7157,11706,11706,11891,8,1053,50182,49674,0,11588,1780,499,509,508,133,497,20862711584,5869,508,5869
2.0,2035200,624750000,1331200000,0,60,50,5,3,0,950000,1,-1.0,16.2687425613403,177905,221677805,1949031540,1923763419,36347518,933207819,36629507,234200617,1967146456,8350,29917936393,4273889590,6436,6436,8041,8041,8203,37,632,41460,41060,0,5226,1207,391,401,400,64,389,14839334464,6873,400,6873
2.0,1728000,1134750000,1062400000,0,10,50,5,0,0,950000,1,-1.0,14.4704773426056,198023,196343248,1682426696,1725490248,35519891,886543716,34758531,190180145,1707464059,8205,18596113795,3794431765,6518,6518,5804,5804,5941,1,688,38279,37927,0,3243,1057,343,353,352,50,341,10061195008,6872,352,6872
3.0,806400,1300500000,1331200000,0,60,50,5,3,0,500000,0,0.9,13.130694389343299,199511,178501366,1737447281,1721332996,31924285,915942023,31954038,185136412,1734508346,4471,9377232098,3947359171,3141,3141,5359,5359,5493,5,897,36754,36426,0,7290,957,319,329,328,59,317,8794224800,3910,328,3910
3.0,2035200,624750000,665600000,0,10,50,50,0,0,500000,1,0.9,20.5649385452271,199389,277267059,2189657525,2257804809,39708938,1191923687,38669931,268397158,2135668975,9878,39183942121,4837814061,10781,10781,11112,11112,11309,0,1085,49667,49159,0,9967,1762,499,509,508,94,497,19551741632,10245,508,10245
2.0,1574400,726750000,1331200000,0,100,5,5,0,0,500000,1,0.5,15.2349810600281,162781,203943390,1761475095,1763209427,34764835,935433186,35225837,192026417,1723923427,6579,15629960254,3907215081,4328,4328,5743,5743,5884,12,746,39724,39348,0,4078,1104,367,377,376,59,365,10146141408,5355,376,5355
3.0,2035200,624750000,665600000,0,10,5,50,0,0,500000,1,0.9,20.5603029727936,198706,275906742,2184515192,2137233919,37686416,1082625176,37401316,275083742,2146405958,7154,39816205986,4806250440,7441,7441,11039,11039,11236,0,1071,49499,48991,0,9996,1897,499,509,508,114,497,19933122656,6759,508,6759
4.0,1420800,828750000,1062400000,0,100,50,5,0,0,500000,1,0.9,15.110632658004802,171466,216022382,1949434634,1931084632,34410336,978696515,34143244,214142354,1877233972,3861,24774831810,4074105835,5688,5688,9398,9398,9518,27,727,40816,40440,0,7672,1260,367,377,376,109,365,17714658048,4234,376,4234
3.0,806400,828750000,1062400000,0,60,5,50,3,0,500000,0,0.9,17.150800943374602,170975,231592029,2046034964,2054452119,36865180,1152193773,36942890,231276214,2050307622,8049,10787990875,4735275790,5425,5425,8546,8546,8715,34,1290,43842,43418,0,11133,1571,415,425,424,83,413,13698429920,7688,424,7688
3.0,1574400,828750000,1866000000,0,10,50,5,0,0,950000,1,-1.0,13.4239051342011,190088,177635165,1714826617,1731397108,31862706,943861318,30780249,172341189,1625741817,5681,13602126404,3628068376,3493,3493,4866,4866,4973,4,754,36652,36324,0,5628,892,319,329,328,54,317,8170703136,3760,328,3760
1.0,499200,1236750000,665600000,0,10,5,50,0,0,950000,1,0.9,35.401343107223504,143086,253054778,2163915051,2217287040,44214568,1084310596,44421603,249914620,2170300655,25385,28454372543,4769988333,14594,14594,12167,12167,12365,4,0,61993,61587,0,12651,0,397,407,406,6,395,17984355264,16710,406,16710
4.0,806400,726750000,1062400000,0,60,5,5,3,1,950000,0,0.9,17.9572656154633,165573,227833631,2149369040,2090297175,35123367,1182983710,35463073,233322068,2138321648,4897,11028700627,4958859692,4586,4586,8241,8241,8397,0,1027,45193,44757,0,10796,1509,427,437,436,114,425,13850719904,4794,436,4794
3.0,806400,828750000,1062400000,0,60,50,50,3,0,500000,0,0.9,17.2029120922089,171169,232143396,2063973500,2071271975,36030554,1084050007,36441728,235955688,2090157613,6758,11942967604,4699796068,5618,5618,8964,8964,9155,0,1233,43667,43243,0,10787,1355,415,425,424,92,413,15050976608,6411,424,6411
2.0,1881600,726750000,665600000,0,60,5,5,3,0,500000,1,0.5,19.4907448291779,184765,260057219,2137363838,2142024384,39964593,1145698180,39678677,254750792,2084915981,10079,31199502008,4794333414,7289,7289,9428,9428,9647,35,850,47206,46722,0,4210,1678,475,485,484,86,473,16532631328,8388,484,8388
4.0,2035200,726750000,1062400000,0,60,5,50,3,1,950000,0,0.5,15.5718231201172,169291,194132107,1950625644,1883670756,32211139,1151025830,32398578,191689832,1913509871,3948,11469322556,4615735512,2203,2203,4454,4454,4558,20,877,41697,41309,0,6568,1008,379,389,388,89,377,5935874016,3696,388,3696
2.0,1420800,1032750000,665600000,0,10,5,5,3,0,950000,0,-1.0,18.6022930145264,208818,246963489,2050599077,2066893408,39568852,1091716557,39485054,244670146,2021318274,10356,31051026336,4599287852,10600,10600,9026,9026,9224,35,851,45683,45223,0,6584,1382,451,461,460,91,449,16491263616,11481,460,11481
1.0,345600,1300500000,1062400000,0,60,50,50,3,1,500000,0,0.9,14.4583072662354,205334,183423682,1505006085,1517977136,33421231,801564200,32739441,179160152,1475091059,6956,8952304467,3338578113,3152,3152,3945,3945,4047,36,0,36864,36512,0,4753,5,343,353,352,1,341,5562434240,6079,352,6079
1.0,2035200,930750000,800000000,0,100,5,5,0,1,500000,1,-1.0,19.9557831287384,176033,222527676,1892634368,1880929430,38276462,921939639,38247690,228779248,1944976514,14172,25404964367,4219940646,7806,7806,8674,8674,8909,3,0,48074,47668,0,8936,11,397,407,406,11,395,12742050848,11441,406,11441
2.0,652800,930750000,1600000000,0,10,50,50,0,0,500000,1,0.5,12.6131083965302,179435,174927695,1583929509,1596143509,33120079,819558195,33119029,170571025,1581330323,5861,15071817576,3598799973,5293,5293,4567,4567,4701,3,549,35534,35218,0,4145,778,307,317,316,49,305,7725910400,5743,316,5743
2.0,806400,1134750000,1331200000,0,60,50,5,0,0,950000,1,0.5,15.806750774383499,192937,194485401,1585374518,1600071647,33707735,863660782,33714802,192643689,1608162081,6241,7794939802,3706468181,3775,3775,5143,5143,5312,7,928,40696,40308,0,4666,953,379,389,388,56,378,8479613440,4846,388,4846
1.0,345600,726750000,800000000,0,60,5,50,3,0,500000,1,0.5,21.738284111022896,114105,205361203,1894149880,1906552473,38218231,903972858,37715433,210169843,1887024710,14545,30387869021,4058107176,9512,9512,10254,10254,10479,0,0,42501,42167,0,9031,2,325,335,334,8,323,15090392864,12229,334,12229
2.0,2035200,726750000,665600000,0,100,5,5,0,1,500000,0,0.9,19.2732856273651,188514,248941092,2035908675,2005469674,37884145,1035352632,37983125,247519155,2017326062,8308,35431543560,4543762650,7107,7107,9079,9079,9282,0,754,46310,45838,0,5722,1449,463,473,472,84,461,17477653440,6956,472,6956
4.0,1267200,828750000,1866000000,0,100,50,5,0,0,950000,1,0.9,14.7728786468506,202863,206051737,1931421220,1941511318,34375558,1009676349,34645788,207258594,1924239402,6562,11976642875,4304506265,5480,5480,6636,6636,6819,3,950,39696,39332,0,10875,1468,355,365,364,89,353,9656892224,6932,364,6932
4.0,1113600,726750000,1331200000,0,100,50,5,3,0,500000,0,0.9,15.9090278148651,161248,201883892,1962946082,1966010390,34512276,1118121299,34709974,206134306,1976856619,4711,10802554603,4632323200,3641,3641,6376,6376,6499,41,901,41286,40898,0,7919,1268,379,389,388,96,377,9977507296,4803,388,4803
4.0,806400,726750000,1062400000,0,60,50,5,3,1,950000,0,0.9,18.2521951198578,169482,234216344,2148824009,2141930846,38005853,1204387092,38465830,239886161,2160254545,6149,11433402425,5039286504,5314,5314,8967,8967,9143,42,1116,45967,45519,0,11162,1679,439,449,448,123,437,14361301984,6388,448,6388
2.0,1574400,1236750000,665600000,0,10,50,5,0,0,500000,1,0.5,18.9745764732361,232626,261803207,2143046858,2147292128,40294244,1073351429,40322604,259423588,2135916539,12618,36807618326,4709468265,13565,13565,10791,10791,10979,0,1011,46649,46195,0,4335,1713,445,455,454,97,443,21210084352,12743,454,12743
4.0,1420800,828750000,1062400000,0,100,5,5,0,0,500000,1,0.9,15.2894623279572,170244,215582638,1897089114,1898239808,34866781,991777555,34520339,209183459,1879624556,3790,25285365386,4140106428,5571,5571,9251,9251,9351,0,733,40910,40534,0,8133,1233,367,377,376,85,365,18049142880,4029,376,4029
4.0,960000,1032750000,665600000,0,10,50,5,3,1,500000,0,-1.0,20.307187557220498,203109,271498692,2324195130,2311233234,43418739,1240949086,43311459,276511512,2325527344,8015,23914166972,5351514204,12457,12457,13993,13993,14200,38,1192,49604,49108,0,14525,1971,487,497,496,125,485,24892431680,11212,496,11212
2.0,1267200,1300500000,665600000,0,10,5,5,0,0,500000,0,0.9,20.1444978713989,253584,229031995,1974510300,1964400922,37145616,1170697550,36516718,236872445,1982357655,7759,17442810790,4805993933,5174,5174,5852,5852,6055,5,923,47393,46897,0,4888,1314,487,497,496,88,485,8988856768,6407,496,6407
3.0,1420800,624750000,1866000000,0,100,5,5,0,1,500000,0,0.5,16.5856926441193,205752,221894051,1917706349,1882505177,33364214,974548972,33306394,215752851,1884751516,4602,12580804873,4267206898,3380,3380,5849,5849,5998,8,1002,42126,41714,0,6740,1168,403,413,412,85,401,9193734624,4046,412,4046
3.0,345600,930750000,1062400000,0,10,5,50,3,0,950000,1,0.5,15.3889214992523,175192,208721620,1820234249,1844497149,36241192,999268986,36110612,198745566,1816335333,6488,15770271354,4136756655,7703,7703,7200,7200,7330,21,891,40128,39752,0,8124,1255,367,377,376,98,365,12686248576,8176,376,8176
3.0,1881600,1032750000,1600000000,0,10,5,50,0,0,500000,1,0.5,11.8052220344543,176051,161858310,1595273663,1568916937,30458504,814593449,30583165,170570558,1621938001,4416,13788775304,3601925441,3470,3470,4529,4529,4628,0,606,34158,33866,0,4074,852,283,293,292,64,281,7473175264,3676,292,3676
3.0,1420800,930750000,1600000000,0,60,50,50,0,0,950000,1,0.5,12.470684528350802,168613,174240411,1668077708,1690660049,33129599,888459841,32230687,169631223,1656663853,3891,18440390836,3686469126,3861,3861,6151,6151,6252,0,677,35351,35047,0,5011,1055,295,305,304,74,293,10862427680,3715,304,3715
1.0,1881600,1032750000,1866000000,0,10,50,50,0,0,950000,1,-1.0,18.0761189460754,187033,203534624,1771230386,1765723353,34981543,840350173,35364094,198253433,1744448197,12406,18315788438,3734600432,7029,7029,7037,7037,7220,1,0,44305,43965,0,7170,0,331,341,340,7,329,9849819776,9168,340,9168
4.0,345600,1236750000,1866000000,0,60,50,5,0,0,500000,0,0.5,31.294388055801395,351937,409365425,3411337271,3404987110,50483819,2116544354,50158300,407769822,3440615802,26531,13488664328,8429923227,25933,25933,22193,22193,22524,6,2531,70986,70238,0,42264,3490,739,749,748,203,737,39322307488,29438,748,29438
3.0,1881600,726750000,1331200000,0,60,5,50,0,0,500000,0,0.5,14.8427271842957,166453,197042157,1816355781,1810281315,34500784,938313316,34393237,204595839,1863755351,4055,26119675769,4178832079,4758,4758,7865,7865,8002,4,702,39178,38814,0,6551,1106,355,365,364,84,353,13975151904,4013,364,4013
2.0,499200,828750000,800000000,0,10,5,50,3,1,500000,0,0.5,19.741288423538197,198513,273815067,2236307245,2257326290,42107353,1140460469,41244820,269549386,2221252317,13586,35944733147,4872602031,16716,16716,11417,11417,11629,38,929,47116,46644,0,4179,1765,463,473,472,90,461,23039033952,16305,472,16305
4.0,960000,1032750000,1331200000,0,10,50,5,3,0,950000,1,0.9,14.611911058425902,180175,195648589,1913422786,1918219269,33228123,1063424774,32908997,195172548,1942477847,5531,9759464009,4561545844,3878,3878,6293,6293,6417,4,1022,40253,39889,0,9052,1173,355,365,364,76,353,10409316704,4625,364,4625
2.0,1728000,828750000,1600000000,0,100,5,5,0,1,950000,1,0.5,13.5646960735321,174698,194255968,1754626353,1700581468,33892046,844234543,33631448,194913725,1735660391,6077,19853183433,3781270206,4673,4673,6160,6160,6323,12,660,37447,37107,0,3923,963,331,341,340,66,329,11624549056,4773,340,4773
4.0,1574400,624750000,1600000000,0,10,5,5,3,0,500000,1,-1.0,16.377612352371198,183153,222352389,1960505768,1954883001,35695008,985322344,36356640,225653455,1975467654,5687,22077740230,4385335239,9259,9259,8065,8065,8187,0,764,41920,41520,0,8071,1195,391,401,400,99,389,14197453792,8601,400,8601
2.0,2035200,726750000,1062400000,0,10,50,50,0,0,500000,1,-1.0,16.3160400390625,176564,211588009,1788098197,1785224430,35446567,926934796,35173081,214110138,1822175856,6471,20856062692,4092276369,5171,5171,6025,6025,6193,0,709,41236,40836,0,4116,1061,391,401,400,48,389,10455785664,5627,400,5627
1.0,960000,828750000,665600000,0,60,50,50,3,1,500000,0,0.5,27.954531908035303,132035,247440646,2030052082,2091101507,41786121,1018725978,41692746,239978499,2025177075,16822,27847633953,4545619690,11170,11170,12093,12093,12362,0,0,48636,48218,0,10859,1,409,419,418,5,407,17943668544,14856,418,14856
4.0,652800,726750000,1600000000,0,60,50,5,3,0,950000,0,0.5,17.799701929092397,178790,235028214,2134697273,2142286899,37139858,1199091340,36768298,229382258,2128018407,6362,9501888174,4923878189,5413,5413,9239,9239,9421,46,1153,45799,45363,0,11971,1584,427,437,436,113,425,14867096800,6697,436,6697
1.0,652800,1134750000,800000000,0,60,5,50,3,0,950000,0,0.9,28.636426925659197,136573,232380856,2018856836,2022382410,40362167,989215750,40108805,228012270,2003477071,15797,23166965867,4342577129,11224,11224,12255,12255,12479,0,0,45477,45089,0,10085,2,379,389,388,7,377,18506718912,14044,388,14044
2.0,1113600,1300500000,1331200000,0,60,50,50,0,1,950000,0,-1.0,13.4290716648102,195525,179669445,1647822559,1654819311,33047951,800605211,32977113,185080769,1676501942,5126,10051075271,3689656825,3846,3846,5352,5352,5475,7,735,36084,35756,0,4295,870,319,329,328,50,317,9342428224,4145,328,4145
2.0,652800,930750000,1062400000,0,60,5,50,3,1,950000,0,-1.0,17.1938819885254,178825,212469299,1779254075,1779033078,35841026,948128070,35706458,219223105,1755478935,7377,8540055338,4086388683,4818,4818,6501,6501,6655,17,984,42936,42512,0,5060,1198,415,425,424,57,413,11037940576,6509,424,6509
2.0,1267200,624750000,1062400000,0,10,50,50,3,1,500000,0,-1.0,18.6663672924042,188553,235977978,1959481052,1959904438,38303902,1014666137,39022145,237938288,2000627171,8717,23767072966,4649256391,6839,6839,7171,7171,7368,0,748,45025,44565,0,4697,1248,451,461,460,56,450,12674662848,7349,460,7349
2.0,652800,1300500000,1600000000,0,60,50,50,3,0,500000,0,-1.0,11.931710958480801,202584,149789068,1451863082,1415426961,28516729,766386997,29342675,150514347,1454987420,3332,7499304015,3357396442,1918,1918,2739,2739,2837,0,535,33408,33116,0,2821,673,283,293,292,25,281,4256301088,2861,292,2861
4.0,499200,1032750000,800000000,0,10,50,50,3,1,950000,0,-1.0,23.7650439739227,220462,327788187,2806875632,2835532716,44565829,1746766059,44703883,322274648,2815102644,22958,12620395112,6791854819,19849,19849,14768,14768,14988,35,1884,56366,55786,0,27488,2260,571,581,580,135,569,25622227424,22563,580,22563
3.0,499200,1032750000,1866000000,0,60,50,5,3,1,500000,0,0.5,12.1411380767822,197329,165048628,1586639935,1591174760,31366544,847536936,31229145,165932736,1595019200,3390,12771744112,3554433458,2880,2880,4683,4683,4796,5,723,34959,34655,0,5891,866,295,305,304,64,293,7673307200,3300,304,3300
4.0,1728000,828750000,1866000000,0,10,50,50,3,0,950000,0,-1.0,13.8238589763641,192926,176766350,1685576220,1723350719,33788485,942442792,33897057,181180610,1741880284,3965,14240989074,4013552724,5671,5671,5279,5279,5390,39,694,37887,37547,0,5969,1080,331,341,340,69,329,8406811456,6633,340,6633
3.0,1728000,726750000,665600000,0,10,5,50,3,1,500000,0,0.5,19.7963645458221,188781,252023897,2098659232,2098419334,39706783,1111854812,39744112,259623298,2085060569,8471,35079276647,4690756089,7938,7938,10856,10856,11052,19,1089,47684,47200,0,9666,1728,475,485,484,129,473,18553069056,7615,484,7615
3.0,1420800,1300500000,1062400000,0,60,5,50,3,0,500000,0,0.5,14.3700842857361,204878,181842296,1796345976,1771217070,31661240,1048002697,31819715,179845993,1782791487,4794,9237282501,4247733200,2612,2612,4538,4538,4660,3,1041,38374,38022,0,6113,1025,343,353,352,59,341,6830870880,4045,352,4045
3.0,1420800,624750000,1866000000,0,100,50,5,0,1,500000,0,0.5,15.879901409149198,194378,204936089,1875219511,1816523869,33314990,957775290,33205325,207838196,1835502610,3947,11921257348,4152611323,3198,3198,5483,5483,5630,17,916,40712,40324,0,5902,1087,379,389,388,79,377,8704152096,3860,388,3860
1.0,960000,624750000,1600000000,0,60,50,5,3,1,950000,1,-1.0,19.324106931686398,191351,248506397,1942128406,1914277857,38044893,942512380,38404434,238190746,1916300373,12279,15051818392,4254614040,6497,6497,7539,7539,7745,22,0,46971,46517,0,7815,0,445,455,454,9,443,10998234784,9954,454,9954
2.0,1574400,1300500000,1331200000,0,10,50,50,0,1,500000,0,-1.0,12.3889808654785,197477,171541156,1560762886,1560600061,32002320,789009239,32214931,169126217,1532857461,5771,13972353276,3392093702,5777,5777,4974,4974,5088,0,650,34385,34081,0,2232,888,295,305,304,47,293,9024614400,5830,304,5830
2.0,806400,1300500000,800000000,0,60,50,50,3,0,950000,0,0.9,15.334851264953599,214230,183795832,1669318228,1666890658,32323404,951621561,32587100,187159549,1688304573,4905,11236058153,4032073092,2829,2829,4349,4349,4498,0,944,39397,39021,0,3913,969,367,377,376,42,365,6753239712,4065,376,4065
3.0,652800,1236750000,1600000000,0,60,5,5,0,0,500000,1,0.5,10.7061092853546,190935,152998375,1527697718,1567648620,31289777,798083761,31186324,150682649,1531491736,3299,18480256108,3392369967,3356,3356,5429,5429,5515,0,619,32693,32425,0,4993,838,259,269,268,60,257,9869002304,2954,268,2954
2.0,1267200,1134750000,1062400000,0,100,5,5,3,1,500000,1,0.9,14.472007751464801,186872,190841031,1722201674,1716209429,34502802,871590319,34448187,197289897,1687722315,7577,16221094916,3753893990,5166,5166,6556,6556,6723,44,763,38094,37742,0,3185,1144,343,353,352,69,341,11695966848,6254,352,6254
2.0,1113600,1300500000,1600000000,0,10,5,5,0,1,500000,1,0.9,10.8599681854248,202950,155435547,1462014500,1436594322,30514941,720016634,30909104,152977442,1460971770,5303,12584487917,3249668100,3647,3647,3924,3924,4028,0,563,32142,31874,0,3451,633,259,269,268,52,257,6883219776,4029,268,4029
1.0,960000,930750000,1331200000,0,10,50,50,0,0,950000,1,0.5,36.7015924453735,273110,405377922,2514631912,2516419609,49050292,1363272037,50223900,400528063,2503109750,18326,13900117056,5981790488,9971,9971,10837,10837,11147,0,0,79750,78870,0,10335,6,871,881,880,9,869,15003297024,13068,880,13068
1.0,1728000,624750000,1600000000,0,10,5,50,0,0,500000,0,-1.0,21.557165145874,133674,194760136,1766451652,1799150117,36096891,839176027,35687617,189640194,1759719598,9408,21217659824,3765751662,7279,7279,8674,8674,8837,0,0,37068,36758,0,5949,1,301,311,310,7,299,12658393760,8049,310,8049
3.0,1728000,1134750000,1331200000,0,60,5,5,3,1,500000,0,0.9,12.0099723339081,181558,171190402,1609976531,1595119372,32426323,818126791,32249505,167564795,1605605798,4002,15259098083,3599089747,3532,3532,5510,5510,5629,0,706,35387,35083,0,5729,964,295,305,304,64,293,8999924640,3588,304,3588
1.0,1420800,930750000,1866000000,0,10,50,5,3,1,950000,1,0.9,19.3208482265472,123974,167443920,1626039692,1611247371,35381124,768453826,35006233,170249369,1611575114,9815,17601437409,3458121104,6798,6798,7121,7121,7250,0,0,35446,35190,0,5657,0,247,257,256,5,245,10364684928,7612,256,7612
2.0,1267200,1032750000,1062400000,0,60,50,5,3,1,500000,1,-1.0,15.074543714523301,183272,197924341,1716929108,1705258781,36001701,889372658,35969979,199929025,1698863717,7115,17737141136,3798168707,5101,5101,6885,6885,7038,6,890,40463,40087,0,4063,1317,367,377,376,73,365,12664770880,5438,376,5438
3.0,1420800,1300500000,1062400000,0,10,50,50,3,0,950000,1,0.9,13.6811327934265,209839,191050286,1817372502,1852499911,36149802,1025079624,35920754,195143592,1860146812,7012,23425096522,4162886871,7856,7856,8564,8564,8689,0,849,38328,37988,0,7009,1251,331,341,340,94,329,16531253632,7034,340,7034
4.0,1113600,1032750000,1866000000,0,100,50,5,3,1,950000,1,0.5,12.866853952407801,191743,170480399,1750883321,1769776461,31463790,1013377223,31210658,171020812,1739394344,3487,8275635190,4058300226,2795,2795,4908,4908,5021,0,748,36526,36210,0,6529,1053,307,317,316,71,305,7810082912,3513,316,3513
2.0,652800,1032750000,1331200000,0,10,50,50,0,0,500000,0,0.5,13.391331911087,171900,179212123,1656678967,1651620859,33762075,858892591,33163198,182746138,1630487406,6935,14581124121,3623212092,4417,4417,5408,5408,5546,0,540,35987,35659,0,2650,865,319,329,328,50,317,9581542176,4580,328,4580
2.0,806400,1134750000,800000000,0,60,50,50,3,1,500000,0,0.5,16.9314222335815,199324,202154902,1697542504,1727084140,34049974,950293426,34013213,205851548,1729285230,5356,11814467419,4090533323,3422,3422,4642,4642,4800,5,828,41698,41286,0,4224,1075,403,413,412,60,401,7235454432,4461,412,4461
2.0,652800,1300500000,665600000,0,60,5,50,3,0,500000,0,-1.0,18.2424371242523,232512,255619468,2109959625,2124818545,38613607,1057224657,38501197,254343509,2096427839,9207,36087013292,4595965766,9362,9362,11216,11216,11428,0,827,45201,44753,0,4654,1673,439,449,448,103,437,22934485984,8137,448,8137
2.0,806400,1300500000,1866000000,0,100,50,5,0,0,950000,1,-1.0,11.4360015392303,211783,153223641,1431391808,1463311162,30676772,718149931,30674760,152185863,1448625966,4163,9320756882,3193972285,2892,2892,4075,4075,4191,4,531,33195,32915,0,2836,726,271,281,280,49,269,6855491200,3187,280,3187
3.0,1881600,726750000,665600000,0,10,5,50,0,0,950000,0,0.9,19.7983810901642,189359,272019619,2164742006,2144446017,39176747,1133528500,38763837,261598987,2122083503,8668,33687036993,4838861884,11997,11997,10301,10301,10494,0,1029,48096,47612,0,8303,1687,475,485,484,115,473,18019412768,11530,484,11530
3.0,1881600,1134750000,800000000,0,60,50,50,3,0,500000,1,0.9,17.4743039608002,203962,201195055,1965571913,1939764799,32779748,1178506313,33123458,207435541,1988770836,4814,13196647054,4862609881,2805,2805,5031,5031,5167,0,1072,43774,43350,0,7060,1176,415,425,424,76,413,7251816416,3939,424,3939
3.0,499200,1236750000,1062400000,0,60,50,5,3,1,950000,0,-1.0,15.5992102622986,214017,213632606,1894172426,1903561780,35893502,998635993,35974657,215744699,1937500075,10134,16517020962,4443875027,8240,8240,7272,7272,7408,0,948,40687,40299,0,6977,1231,379,389,388,82,377,13255256992,8284,388,8284
3.0,1728000,1300500000,1600000000,0,60,50,50,0,0,950000,1,0.9,10.567373275756802,197173,149327297,1482612064,1500726029,31314252,772097481,30485535,140246769,1453853277,3056,12150736967,3284497310,2457,2457,4249,4249,4330,0,594,32573,32305,0,3871,812,259,269,268,56,257,7173786720,2620,268,2620
2.0,806400,1300500000,800000000,0,60,5,50,3,0,950000,0,0.9,15.297858953476,214665,188505130,1682679054,1669206020,32369530,924878592,33333268,193704312,1678165336,5495,11547056989,3994767817,3081,3081,4536,4536,4687,18,989,39267,38891,0,4278,958,367,377,376,42,365,6864758944,4811,376,4811
3.0,806400,1236750000,1062400000,0,60,50,5,0,1,500000,0,0.9,16.870872974395798,204381,215341905,2009958501,2013727967,34785237,1198619237,34815492,219195283,2014389400,7504,8969096012,4842845857,4422,4422,7271,7271,7453,0,1269,42796,42384,0,11291,1314,403,413,412,65,401,11476201408,6784,412,6784
3.0,652800,624750000,1600000000,0,60,50,50,3,0,950000,0,0.5,16.453626871108998,172122,209186040,1902322073,1890150868,35075306,1048587813,35912413,206221594,1932512761,5336,11302056252,4582510441,3383,3383,5976,5976,6140,35,877,41552,41152,0,6389,1287,391,401,400,87,389,9120341760,4949,400,4949
1.0,1420800,828750000,1866000000,0,10,50,5,3,0,500000,1,0.9,20.717693328857397,235942,232090475,1760639405,1699924185,36415960,921231827,36492558,242447159,1740933619,9110,9044754548,4045739217,4543,4543,4834,4834,5074,3,0,50479,49971,0,5542,2,499,509,508,11,497,6741291744,7178,508,7178
2.0,1113600,1134750000,1866000000,0,60,50,50,0,0,500000,0,0.9,12.667135477066,200502,166859312,1551968767,1521267133,31387691,788741844,31357335,165946945,1554055987,4385,7719034223,3531559319,2808,2808,4032,4032,4149,11,736,35134,34818,0,3460,790,307,317,316,38,305,7404056992,3672,316,3672
